,t,side,price,qty
25070,13701.0,ask,3526.2000000000003,7.0
25071,13702.0,ask,3522.4,6.0
25072,13702.0,ask,3522.7000000000003,23.0
25073,13703.0,ask,3521.5,7.0
25074,13703.0,ask,3521.7,10.0
25075,13704.0,ask,3521.9,20.0
25076,13704.0,ask,3522.0,25.0
25077,13704.0,ask,3522.3,16.0
25078,13705.0,ask,3526.4,7.0
25079,13705.0,ask,3526.7000000000003,29.0
25080,13706.0,bid,3526.5,2.0
25081,13706.0,bid,3526.9,4.0
25082,13706.0,bid,3527.0,4.0
25083,13707.0,bid,3525.4,4.0
25084,13707.0,bid,3525.5000000000005,4.0
25085,13707.0,bid,3525.7000000000003,4.0
25086,13708.0,ask,3529.6000000000004,6.0
25087,13708.0,ask,3529.7000000000003,3.0
25088,13709.0,ask,3524.7000000000003,19.0
25089,13709.0,ask,3524.8,8.0
25090,13709.0,ask,3525.1000000000004,17.0
25091,13710.0,ask,3525.3,5.0
25092,13710.0,ask,3525.5,9.0
25093,13711.0,ask,3527.0,19.0
25094,13712.0,ask,3524.4,7.0
25095,13713.0,bid,3526.6000000000004,2.0
25096,13714.0,bid,3527.8,5.0
25097,13714.0,bid,3528.1000000000004,9.0
25098,13715.0,bid,3530.5,2.0
25099,13716.0,ask,3531.6000000000004,3.0
25100,13717.0,ask,3537.5,3.0
25101,13718.0,ask,3542.0,4.0
25102,13718.0,ask,3542.3,1.0
25103,13719.0,bid,3548.8,8.0
25104,13720.0,bid,3557.8,4.0
25105,13720.0,bid,3558.1000000000004,11.0
25106,13721.0,bid,3547.7000000000003,3.0
25107,13722.0,ask,3551.1000000000004,4.0
25108,13722.0,ask,3551.3,8.0
25109,13723.0,ask,3540.8,3.0
25110,13724.0,bid,3538.6,4.0
25111,13724.0,bid,3538.8,4.0
25112,13724.0,bid,3538.9,4.0
25113,13725.0,ask,3542.7000000000003,23.0
25114,13725.0,ask,3542.9,6.0
25115,13726.0,ask,3543.6000000000004,11.0
25116,13727.0,bid,3538.7,4.0
25117,13727.0,bid,3539.0,4.0
25118,13728.0,bid,3546.6000000000004,6.0
25119,13729.0,ask,3546.0,4.0
25120,13729.0,ask,3546.2,3.0
25121,13730.0,bid,3552.4,4.0
25122,13730.0,bid,3552.7000000000003,4.0
25123,13731.0,ask,3550.9,10.0
25124,13731.0,ask,3551.1,4.0
25125,13732.0,ask,3555.6000000000004,7.0
25126,13733.0,ask,3563.8,2.0
25127,13734.0,ask,3559.1000000000004,5.0
25128,13734.0,ask,3559.3,14.0
25129,13734.0,ask,3559.5000000000005,3.0
25130,13735.0,bid,3561.8,2.0
25131,13736.0,bid,3567.1,10.0
25132,13736.0,bid,3567.4,9.0
25133,13737.0,bid,3563.9000000000005,1.0
25134,13737.0,bid,3564.1000000000004,11.0
25135,13738.0,bid,3574.4,4.0
25136,13738.0,bid,3574.9,4.0
25137,13738.0,bid,3575.0,5.0
25138,13739.0,ask,3579.6000000000004,14.0
25139,13739.0,ask,3579.7000000000003,9.0
25140,13740.0,ask,3579.5,11.0
25141,13740.0,ask,3579.6,12.0
25142,13741.0,ask,3582.1000000000004,5.0
25143,13742.0,ask,3578.5,1.0
25144,13743.0,ask,3582.0,1.0
25145,13744.0,ask,3580.4,7.0
25146,13744.0,ask,3580.7000000000003,4.0
25147,13744.0,ask,3580.8,8.0
25148,13745.0,ask,3565.7000000000003,1.0
25149,13746.0,bid,3560.8,2.0
25150,13746.0,bid,3561.0,7.0
25151,13747.0,bid,3568.6000000000004,5.0
25152,13747.0,bid,3568.8,4.0
25153,13748.0,ask,3570.1000000000004,4.0
25154,13748.0,ask,3570.2000000000003,3.0
25155,13749.0,ask,3564.5,12.0
25156,13749.0,ask,3564.8,4.0
25157,13749.0,ask,3564.9,6.0
25158,13750.0,bid,3572.8,4.0
25159,13751.0,ask,3576.4,8.0
25160,13751.0,ask,3576.6,9.0
25161,13752.0,ask,3575.0,23.0
25162,13752.0,ask,3575.3,13.0
25163,13753.0,ask,3575.9,11.0
25164,13754.0,ask,3583.8,5.0
25165,13754.0,ask,3584.0,17.0
25166,13755.0,bid,3583.8,1.0
25167,13756.0,ask,3587.2000000000003,4.0
25168,13756.0,ask,3587.4,16.0
25169,13756.0,ask,3587.6000000000004,17.0
25170,13757.0,bid,3585.9,2.0
25171,13757.0,bid,3586.1000000000004,4.0
25172,13757.0,bid,3586.3,4.0
25173,13758.0,ask,3588.1000000000004,14.0
25174,13759.0,ask,3589.6000000000004,19.0
25175,13759.0,ask,3589.7000000000003,4.0
25176,13759.0,ask,3589.9000000000005,2.0
25177,13760.0,bid,3591.1000000000004,1.0
25178,13761.0,bid,3588.6000000000004,1.0
25179,13762.0,ask,3578.9,22.0
25180,13762.0,ask,3579.2000000000003,29.0
25181,13763.0,ask,3589.9,9.0
25182,13763.0,ask,3590.0,43.0
25183,13764.0,ask,3594.3,11.0
25184,13764.0,ask,3594.5,18.0
25185,13764.0,ask,3594.6000000000004,14.0
25186,13765.0,ask,3583.7000000000003,10.0
25187,13765.0,ask,3583.9,20.0
25188,13766.0,ask,3583.4,15.0
25189,13767.0,ask,3583.4,7.0
25190,13767.0,ask,3583.5,3.0
25191,13768.0,ask,3580.9,17.0
25192,13768.0,ask,3581.2000000000003,14.0
25193,13769.0,ask,3575.4,3.0
25194,13770.0,ask,3580.9,7.0
25195,13770.0,ask,3581.1,43.0
25196,13771.0,bid,3581.1,1.0
25197,13771.0,bid,3581.4,4.0
25198,13772.0,bid,3582.0,1.0
25199,13772.0,bid,3582.4,4.0
25200,13772.0,bid,3582.5,4.0
25201,13773.0,ask,3589.0,11.0
25202,13774.0,bid,3587.8,3.0
25203,13774.0,bid,3588.1000000000004,4.0
25204,13775.0,ask,3587.8,9.0
25205,13775.0,ask,3588.1000000000004,1.0
25206,13776.0,bid,3587.4,2.0
25207,13776.0,bid,3587.7000000000003,4.0
25208,13777.0,ask,3589.7000000000003,3.0
25209,13778.0,ask,3595.8,5.0
25210,13779.0,ask,3590.8,10.0
25211,13780.0,bid,3584.0,1.0
25212,13781.0,ask,3589.1000000000004,8.0
25213,13781.0,ask,3589.3,5.0
25214,13781.0,ask,3589.5000000000005,2.0
25215,13782.0,bid,3575.6000000000004,5.0
25216,13783.0,bid,3576.4,3.0
25217,13784.0,bid,3580.4,5.0
25218,13785.0,bid,3582.8,7.0
25219,13785.0,bid,3583.0000000000005,4.0
25220,13785.0,bid,3583.1000000000004,33.0
25221,13786.0,bid,3574.5,1.0
25222,13787.0,bid,3579.3,5.0
25223,13787.0,bid,3579.5,39.0
25224,13788.0,bid,3568.6000000000004,14.0
25225,13789.0,ask,3565.0,6.0
25226,13789.0,ask,3565.2,6.0
25227,13789.0,ask,3565.5,3.0
25228,13790.0,bid,3567.4,8.0
25229,13791.0,ask,3569.4,9.0
25230,13791.0,ask,3569.5,2.0
25231,13792.0,bid,3572.3,1.0
25232,13793.0,ask,3569.9,13.0
25233,13793.0,ask,3570.1,8.0
25234,13794.0,bid,3579.1,9.0
25235,13794.0,bid,3579.4,4.0
25236,13795.0,ask,3578.6000000000004,17.0
25237,13796.0,ask,3576.6000000000004,2.0
25238,13797.0,ask,3578.9,9.0
25239,13797.0,ask,3579.1,11.0
25240,13797.0,ask,3579.4,3.0
25241,13798.0,ask,3581.9,2.0
25242,13799.0,ask,3585.6000000000004,18.0
25243,13799.0,ask,3585.8,4.0
25244,13800.0,ask,3590.3,3.0
25245,13801.0,ask,3584.1000000000004,6.0
25246,13801.0,ask,3584.3,2.0
25247,13802.0,ask,3578.0,24.0
25248,13802.0,ask,3578.1,11.0
25249,13803.0,ask,3582.5,1.0
25250,13804.0,ask,3575.6000000000004,6.0
25251,13804.0,ask,3575.8,4.0
25252,13805.0,bid,3580.7000000000003,1.0
25253,13805.0,bid,3580.9,4.0
25254,13806.0,bid,3572.3,3.0
25255,13806.0,bid,3572.4,4.0
25256,13807.0,ask,3562.4,8.0
25257,13808.0,ask,3554.4,17.0
25258,13808.0,ask,3554.7000000000003,14.0
25259,13808.0,ask,3554.9,6.0
25260,13809.0,ask,3547.4,2.0
25261,13810.0,ask,3552.0,17.0
25262,13810.0,ask,3552.2,21.0
25263,13810.0,ask,3552.4,4.0
25264,13811.0,ask,3544.1000000000004,11.0
25265,13811.0,ask,3544.2000000000003,3.0
25266,13812.0,ask,3545.0,4.0
25267,13812.0,ask,3545.1,1.0
25268,13813.0,bid,3533.3,6.0
25269,13813.0,bid,3533.5000000000005,14.0
25270,13813.0,bid,3533.6000000000004,15.0
25271,13814.0,ask,3534.7000000000003,3.0
25272,13815.0,ask,3544.5,16.0
25273,13816.0,ask,3548.6000000000004,4.0
25274,13816.0,ask,3548.8,9.0
25275,13816.0,ask,3549.1000000000004,10.0
25276,13817.0,ask,3538.7000000000003,1.0
25277,13818.0,ask,3538.7000000000003,31.0
25278,13818.0,ask,3539.0000000000005,19.0
25279,13819.0,ask,3538.7000000000003,3.0
25280,13820.0,ask,3528.1000000000004,4.0
25281,13821.0,bid,3528.5,1.0
25282,13822.0,bid,3527.8,2.0
25283,13822.0,bid,3527.9000000000005,5.0
25284,13822.0,bid,3528.1000000000004,15.0
25285,13823.0,bid,3521.0,2.0
25286,13823.0,bid,3521.3,4.0
25287,13823.0,bid,3521.4,4.0
25288,13824.0,ask,3526.5,11.0
25289,13825.0,bid,3524.1,4.0
25290,13825.0,bid,3524.2000000000003,3.0
25291,13825.0,bid,3524.4,4.0
25292,13826.0,ask,3516.7000000000003,9.0
25293,13826.0,ask,3516.9,24.0
25294,13827.0,ask,3516.8,42.0
25295,13827.0,ask,3517.1000000000004,9.0
25296,13827.0,ask,3517.2000000000003,3.0
25297,13828.0,ask,3507.6000000000004,18.0
25298,13829.0,ask,3522.0,8.0
25299,13829.0,ask,3522.2,26.0
25300,13829.0,ask,3522.6,4.0
25301,13830.0,ask,3497.9,25.0
25302,13831.0,ask,3492.9,15.0
25303,13831.0,ask,3493.2000000000003,35.0
25304,13831.0,ask,3493.3,5.0
25305,13832.0,ask,3506.0,20.0
25306,13832.0,ask,3506.2,3.0
25307,13833.0,ask,3496.0,20.0
25308,13833.0,ask,3496.1,46.0
25309,13833.0,ask,3496.4,4.0
25310,13834.0,bid,3492.5000000000005,3.0
25311,13834.0,bid,3492.6000000000004,4.0
25312,13835.0,ask,3479.9,17.0
25313,13835.0,ask,3480.0,7.0
25314,13835.0,ask,3480.3,15.0
25315,13836.0,ask,3479.3,1.0
25316,13837.0,ask,3498.6000000000004,4.0
25317,13838.0,bid,3482.2000000000003,3.0
25318,13839.0,bid,3488.0000000000005,4.0
25319,13839.0,bid,3488.1000000000004,10.0
25320,13840.0,ask,3479.3,4.0
25321,13841.0,ask,3499.1000000000004,7.0
25322,13841.0,ask,3499.2000000000003,4.0
25323,13841.0,ask,3499.7000000000003,4.0
25324,13842.0,ask,3508.9,1.0
25325,13843.0,bid,3494.8,1.0
25326,13844.0,ask,3503.7000000000003,7.0
25327,13844.0,ask,3503.9,15.0
25328,13845.0,ask,3494.8,5.0
25329,13845.0,ask,3494.9,10.0
25330,13845.0,ask,3495.2000000000003,4.0
25331,13846.0,bid,3481.0,28.0
25332,13847.0,bid,3484.2000000000003,18.0
25333,13848.0,bid,3474.4,8.0
25334,13848.0,bid,3474.6000000000004,12.0
25335,13848.0,bid,3474.8,4.0
25336,13849.0,ask,3462.6000000000004,3.0
25337,13850.0,bid,3475.4000000000005,8.0
25338,13850.0,bid,3475.5000000000005,7.0
25339,13850.0,bid,3475.6000000000004,16.0
25340,13851.0,bid,3471.3,4.0
25341,13851.0,bid,3471.5000000000005,8.0
25342,13851.0,bid,3471.6000000000004,22.0
25343,13852.0,bid,3466.9,18.0
25344,13853.0,bid,3462.5000000000005,7.0
25345,13853.0,bid,3462.6000000000004,6.0
25346,13854.0,bid,3461.2,1.0
25347,13854.0,bid,3461.5,27.0
25348,13855.0,bid,3468.0,3.0
25349,13855.0,bid,3468.3,4.0
25350,13855.0,bid,3468.5,16.0
25351,13856.0,bid,3471.0,6.0
25352,13857.0,bid,3475.6,8.0
25353,13857.0,bid,3475.7000000000003,4.0
25354,13857.0,bid,3475.9,20.0
25355,13858.0,bid,3469.1000000000004,3.0
25356,13858.0,bid,3469.5000000000005,8.0
25357,13858.0,bid,3469.6000000000004,8.0
25358,13859.0,bid,3473.8,4.0
25359,13859.0,bid,3473.9000000000005,10.0
25360,13859.0,bid,3474.1000000000004,16.0
25361,13860.0,bid,3480.0,3.0
25362,13861.0,bid,3477.1000000000004,3.0
25363,13861.0,bid,3477.3,4.0
25364,13861.0,bid,3477.6000000000004,9.0
25365,13862.0,ask,3473.4,13.0
25366,13862.0,ask,3473.7000000000003,4.0
25367,13863.0,ask,3470.8,4.0
25368,13863.0,ask,3471.1000000000004,29.0
25369,13864.0,ask,3481.5,1.0
25370,13865.0,ask,3472.4,4.0
25371,13865.0,ask,3472.5,4.0
25372,13866.0,bid,3485.3,8.0
25373,13867.0,bid,3482.5,5.0
25374,13867.0,bid,3482.7000000000003,8.0
25375,13867.0,bid,3482.9,7.0
25376,13868.0,bid,3476.6,33.0
25377,13868.0,bid,3476.9,5.0
25378,13869.0,bid,3476.1000000000004,34.0
25379,13870.0,bid,3477.4,8.0
25380,13870.0,bid,3477.7000000000003,7.0
25381,13871.0,bid,3477.0000000000005,7.0
25382,13871.0,bid,3477.2000000000003,11.0
25383,13872.0,bid,3477.4000000000005,2.0
25384,13872.0,bid,3477.6000000000004,7.0
25385,13873.0,ask,3474.2000000000003,4.0
25386,13873.0,ask,3474.5000000000005,3.0
25387,13874.0,bid,3476.8,12.0
25388,13875.0,bid,3470.8,3.0
25389,13876.0,bid,3478.8,8.0
25390,13877.0,bid,3480.9,1.0
25391,13877.0,bid,3481.0,17.0
25392,13878.0,ask,3472.8,4.0
25393,13878.0,ask,3472.9,4.0
25394,13878.0,ask,3473.3,4.0
25395,13879.0,bid,3474.0,9.0
25396,13879.0,bid,3474.1,15.0
25397,13879.0,bid,3474.4,14.0
25398,13880.0,bid,3473.7000000000003,7.0
25399,13881.0,bid,3471.1000000000004,15.0
25400,13882.0,bid,3473.2000000000003,2.0
25401,13882.0,bid,3473.4,47.0
25402,13883.0,ask,3465.7000000000003,4.0
25403,13883.0,ask,3465.9,1.0
25404,13884.0,bid,3466.3,1.0
25405,13884.0,bid,3466.4,14.0
25406,13885.0,ask,3472.4,2.0
25407,13886.0,ask,3472.5,7.0
25408,13886.0,ask,3472.7,5.0
25409,13886.0,ask,3473.1,4.0
25410,13887.0,ask,3475.0,10.0
25411,13887.0,ask,3475.1,11.0
25412,13887.0,ask,3475.3,2.0
25413,13888.0,ask,3487.0,10.0
25414,13888.0,ask,3487.2,5.0
25415,13888.0,ask,3487.5,4.0
25416,13889.0,ask,3487.2000000000003,12.0
25417,13889.0,ask,3487.3,5.0
25418,13890.0,ask,3478.9,6.0
25419,13890.0,ask,3479.0,9.0
25420,13891.0,ask,3479.4,1.0
25421,13892.0,ask,3485.0,12.0
25422,13892.0,ask,3485.2,20.0
25423,13892.0,ask,3485.4,6.0
25424,13893.0,bid,3478.4,4.0
25425,13894.0,ask,3483.5,9.0
25426,13894.0,ask,3483.6,27.0
25427,13894.0,ask,3483.7,8.0
25428,13895.0,bid,3476.5000000000005,4.0
25429,13895.0,bid,3476.7000000000003,9.0
25430,13896.0,bid,3481.3,3.0
25431,13897.0,ask,3472.0,4.0
25432,13897.0,ask,3472.3,2.0
25433,13898.0,ask,3474.3,4.0
25434,13898.0,ask,3474.4,1.0
25435,13899.0,bid,3478.7,15.0
25436,13899.0,bid,3479.0,22.0
25437,13900.0,bid,3485.1000000000004,12.0
25438,13901.0,bid,3475.9,3.0
25439,13901.0,bid,3476.0,6.0
25440,13902.0,bid,3479.5,4.0
25441,13902.0,bid,3479.6,19.0
25442,13902.0,bid,3479.9,13.0
25443,13903.0,bid,3480.0,4.0
25444,13903.0,bid,3480.3,6.0
25445,13904.0,ask,3480.7000000000003,5.0
25446,13905.0,bid,3484.1000000000004,2.0
25447,13905.0,bid,3484.5000000000005,7.0
25448,13905.0,bid,3484.6000000000004,4.0
25449,13906.0,bid,3483.7000000000003,4.0
25450,13906.0,bid,3484.1000000000004,5.0
25451,13906.0,bid,3484.2000000000003,5.0
25452,13907.0,ask,3484.3,16.0
25453,13907.0,ask,3484.6000000000004,32.0
25454,13908.0,ask,3482.7000000000003,1.0
25455,13909.0,ask,3484.4,27.0
25456,13909.0,ask,3484.7000000000003,8.0
25457,13910.0,ask,3482.0,6.0
25458,13911.0,ask,3479.0,8.0
25459,13912.0,ask,3480.2000000000003,19.0
25460,13912.0,ask,3480.3,5.0
25461,13913.0,ask,3482.2000000000003,29.0
25462,13913.0,ask,3482.3,16.0
25463,13913.0,ask,3482.5000000000005,9.0
25464,13914.0,bid,3481.8,1.0
25465,13914.0,bid,3481.9,4.0
25466,13914.0,bid,3482.2000000000003,4.0
25467,13915.0,bid,3484.2000000000003,3.0
25468,13916.0,ask,3496.5,7.0
25469,13916.0,ask,3496.6,5.0
25470,13917.0,bid,3499.0,1.0
25471,13918.0,ask,3500.2000000000003,1.0
25472,13919.0,ask,3499.3,7.0
25473,13919.0,ask,3499.5,1.0
25474,13919.0,ask,3499.6000000000004,16.0
25475,13920.0,ask,3489.5,8.0
25476,13921.0,bid,3496.2000000000003,4.0
25477,13922.0,bid,3497.7000000000003,1.0
25478,13923.0,ask,3505.1000000000004,19.0
25479,13923.0,ask,3505.2000000000003,8.0
25480,13924.0,ask,3503.9,11.0
25481,13925.0,ask,3499.3,10.0
25482,13926.0,bid,3496.8,14.0
25483,13926.0,bid,3496.9,4.0
25484,13927.0,bid,3501.0000000000005,6.0
25485,13927.0,bid,3501.4000000000005,11.0
25486,13927.0,bid,3501.6000000000004,10.0
25487,13928.0,bid,3499.6000000000004,2.0
25488,13928.0,bid,3499.7000000000003,10.0
25489,13929.0,bid,3495.6,3.0
25490,13929.0,bid,3495.9,12.0
25491,13930.0,bid,3495.5,4.0
25492,13931.0,bid,3500.9,12.0
25493,13931.0,bid,3501.0,13.0
25494,13932.0,bid,3505.0000000000005,4.0
25495,13932.0,bid,3505.2000000000003,5.0
25496,13933.0,ask,3502.8,1.0
25497,13934.0,ask,3499.2000000000003,4.0
25498,13934.0,ask,3499.3,8.0
25499,13935.0,ask,3498.2000000000003,3.0
25500,13936.0,ask,3491.2000000000003,1.0
25501,13937.0,bid,3484.4,4.0
25502,13938.0,bid,3492.8,3.0
25503,13939.0,ask,3492.1000000000004,2.0
25504,13940.0,ask,3489.6000000000004,9.0
25505,13941.0,bid,3492.3,4.0
25506,13942.0,ask,3492.9,4.0
25507,13943.0,bid,3497.1000000000004,5.0
25508,13944.0,bid,3496.9,5.0
25509,13944.0,bid,3497.3,7.0
25510,13944.0,bid,3497.5,11.0
25511,13945.0,bid,3496.6000000000004,8.0
25512,13946.0,bid,3500.4,7.0
25513,13947.0,ask,3497.9,4.0
25514,13947.0,ask,3498.2000000000003,1.0
25515,13948.0,ask,3497.8,11.0
25516,13949.0,bid,3496.2,5.0
25517,13949.0,bid,3496.5,6.0
25518,13950.0,ask,3501.0,7.0
25519,13951.0,bid,3496.8,3.0
25520,13951.0,bid,3496.9,4.0
25521,13952.0,ask,3491.6000000000004,4.0
25522,13952.0,ask,3491.7000000000003,2.0
25523,13953.0,bid,3494.5,6.0
25524,13954.0,ask,3501.7000000000003,1.0
25525,13955.0,bid,3497.4,25.0
25526,13956.0,ask,3498.2000000000003,4.0
25527,13956.0,ask,3498.3,21.0
25528,13957.0,bid,3494.5,5.0
25529,13957.0,bid,3494.8,11.0
25530,13958.0,ask,3498.8,6.0
25531,13958.0,ask,3499.0,1.0
25532,13959.0,ask,3497.8,1.0
25533,13960.0,ask,3501.4,10.0
25534,13961.0,bid,3502.4000000000005,1.0
25535,13961.0,bid,3502.6000000000004,5.0
25536,13962.0,ask,3505.5,4.0
25537,13962.0,ask,3505.8,7.0
25538,13963.0,ask,3496.7000000000003,11.0
25539,13964.0,bid,3500.7000000000003,4.0
25540,13965.0,ask,3491.6000000000004,4.0
25541,13965.0,ask,3491.8,2.0
25542,13966.0,ask,3491.8,6.0
25543,13967.0,bid,3487.5,8.0
25544,13967.0,bid,3487.7000000000003,9.0
25545,13967.0,bid,3487.8,7.0
25546,13968.0,bid,3491.3,5.0
25547,13968.0,bid,3491.5,10.0
25548,13969.0,bid,3490.6000000000004,2.0
25549,13969.0,bid,3490.8,17.0
25550,13970.0,bid,3497.7000000000003,5.0
25551,13971.0,ask,3494.3,7.0
25552,13971.0,ask,3494.4,4.0
25553,13971.0,ask,3494.7000000000003,1.0
25554,13972.0,ask,3491.2000000000003,7.0
25555,13972.0,ask,3491.4,3.0
25556,13973.0,ask,3490.0,1.0
25557,13974.0,ask,3494.1000000000004,1.0
25558,13975.0,ask,3488.7000000000003,11.0
25559,13975.0,ask,3489.0000000000005,21.0
25560,13975.0,ask,3489.1000000000004,3.0
25561,13976.0,ask,3494.5,4.0
25562,13976.0,ask,3494.7,16.0
25563,13976.0,ask,3494.9,7.0
25564,13977.0,ask,3493.5,8.0
25565,13978.0,ask,3489.8,25.0
25566,13978.0,ask,3490.1000000000004,3.0
25567,13979.0,ask,3495.9,3.0
25568,13980.0,bid,3481.0,2.0
25569,13981.0,ask,3485.0,7.0
25570,13982.0,ask,3492.7000000000003,9.0
25571,13982.0,ask,3492.8,10.0
25572,13983.0,bid,3507.6,6.0
25573,13983.0,bid,3507.9,16.0
25574,13983.0,bid,3508.0,8.0
25575,13984.0,bid,3513.6,21.0
25576,13984.0,bid,3513.8,13.0
25577,13984.0,bid,3514.0,14.0
25578,13985.0,bid,3511.7,1.0
25579,13985.0,bid,3512.0,17.0
25580,13986.0,bid,3510.4,1.0
25581,13986.0,bid,3510.5,15.0
25582,13987.0,bid,3533.0,3.0
25583,13988.0,bid,3548.1,7.0
25584,13988.0,bid,3548.2000000000003,7.0
25585,13988.0,bid,3548.4,7.0
25586,13989.0,bid,3553.8,6.0
25587,13990.0,bid,3555.5000000000005,47.0
25588,13990.0,bid,3556.0000000000005,18.0
25589,13990.0,bid,3556.1000000000004,8.0
25590,13991.0,ask,3568.5,6.0
25591,13991.0,ask,3568.8,1.0
25592,13992.0,bid,3579.6,2.0
25593,13992.0,bid,3579.9,11.0
25594,13992.0,bid,3580.0,8.0
25595,13993.0,bid,3593.0000000000005,3.0
25596,13993.0,bid,3593.2000000000003,15.0
25597,13994.0,bid,3598.0,6.0
25598,13994.0,bid,3598.2000000000003,6.0
25599,13994.0,bid,3598.4,7.0
25600,13995.0,bid,3601.3,11.0
25601,13996.0,bid,3609.0,7.0
25602,13996.0,bid,3609.2000000000003,19.0
25603,13996.0,bid,3609.3,15.0
25604,13997.0,ask,3612.2000000000003,7.0
25605,13997.0,ask,3612.3,7.0
25606,13997.0,ask,3612.6000000000004,4.0
25607,13998.0,ask,3611.4,14.0
25608,13998.0,ask,3611.5,19.0
25609,13998.0,ask,3611.8,7.0
25610,13999.0,ask,3612.6000000000004,8.0
25611,13999.0,ask,3612.8,9.0
25612,13999.0,ask,3612.9000000000005,6.0
25613,14000.0,bid,3618.5,1.0
25614,14000.0,bid,3618.6000000000004,7.0
25615,14000.0,bid,3618.8,10.0
25616,14001.0,ask,3610.6000000000004,5.0
25617,14002.0,ask,3600.9,15.0
25618,14002.0,ask,3601.1,11.0
25619,14002.0,ask,3601.4,8.0
25620,14003.0,ask,3597.6000000000004,4.0
25621,14004.0,bid,3607.1,32.0
25622,14004.0,bid,3607.4,7.0
25623,14005.0,bid,3600.5,7.0
25624,14006.0,bid,3602.7,5.0
25625,14006.0,bid,3602.8,4.0
25626,14006.0,bid,3603.0,10.0
25627,14007.0,bid,3607.7000000000003,3.0
25628,14007.0,bid,3607.8,17.0
25629,14008.0,bid,3614.8,2.0
25630,14009.0,bid,3615.0000000000005,1.0
25631,14009.0,bid,3615.1000000000004,9.0
25632,14010.0,ask,3610.8,4.0
25633,14010.0,ask,3611.0,2.0
25634,14011.0,bid,3606.5,13.0
25635,14012.0,bid,3602.7000000000003,9.0
25636,14013.0,bid,3606.4,24.0
25637,14014.0,bid,3603.0000000000005,5.0
25638,14014.0,bid,3603.2000000000003,7.0
25639,14015.0,bid,3603.9,7.0
25640,14016.0,bid,3598.1,52.0
25641,14016.0,bid,3598.3,21.0
25642,14016.0,bid,3598.4,5.0
25643,14017.0,bid,3597.4,1.0
25644,14017.0,bid,3597.5,4.0
25645,14018.0,bid,3596.7000000000003,2.0
25646,14019.0,ask,3602.1000000000004,4.0
25647,14019.0,ask,3602.4000000000005,2.0
25648,14020.0,bid,3600.6000000000004,7.0
25649,14020.0,bid,3600.8,46.0
25650,14021.0,bid,3596.6000000000004,8.0
25651,14022.0,bid,3600.9,2.0
25652,14023.0,ask,3577.9,4.0
25653,14023.0,ask,3578.0,13.0
25654,14023.0,ask,3578.2000000000003,6.0
25655,14024.0,bid,3583.9,4.0
25656,14024.0,bid,3584.1000000000004,5.0
25657,14024.0,bid,3584.3,4.0
25658,14025.0,bid,3591.3,4.0
25659,14025.0,bid,3591.5000000000005,4.0
25660,14025.0,bid,3591.6000000000004,6.0
25661,14026.0,bid,3585.3,1.0
25662,14027.0,bid,3577.0,7.0
25663,14027.0,bid,3577.3,13.0
25664,14028.0,bid,3585.4,10.0
25665,14029.0,bid,3581.0000000000005,35.0
25666,14029.0,bid,3581.2000000000003,33.0
25667,14030.0,bid,3578.0,8.0
25668,14031.0,bid,3581.2000000000003,5.0
25669,14031.0,bid,3581.6000000000004,13.0
25670,14031.0,bid,3581.7000000000003,51.0
25671,14032.0,bid,3589.3,1.0
25672,14033.0,bid,3593.5,6.0
25673,14033.0,bid,3593.8,12.0
25674,14033.0,bid,3593.9,8.0
25675,14034.0,ask,3599.4,6.0
25676,14034.0,ask,3599.6,6.0
25677,14034.0,ask,3599.8,4.0
25678,14035.0,bid,3596.7000000000003,3.0
25679,14036.0,bid,3593.4,2.0
25680,14036.0,bid,3593.6000000000004,4.0
25681,14036.0,bid,3593.7000000000003,4.0
25682,14037.0,ask,3593.7000000000003,8.0
25683,14038.0,ask,3589.5,13.0
25684,14039.0,bid,3588.2,4.0
25685,14039.0,bid,3588.5,4.0
25686,14040.0,ask,3584.6000000000004,16.0
25687,14040.0,ask,3584.8,1.0
25688,14041.0,ask,3576.6000000000004,9.0
25689,14042.0,ask,3582.6000000000004,11.0
25690,14042.0,ask,3582.7000000000003,18.0
25691,14042.0,ask,3582.9000000000005,18.0
25692,14043.0,ask,3574.2000000000003,3.0
25693,14044.0,ask,3578.9,9.0
25694,14044.0,ask,3579.0,4.0
25695,14044.0,ask,3579.3,20.0
25696,14045.0,ask,3564.9,7.0
25697,14045.0,ask,3565.2000000000003,26.0
25698,14046.0,ask,3575.2000000000003,10.0
25699,14046.0,ask,3575.4,8.0
25700,14047.0,ask,3580.6000000000004,7.0
25701,14047.0,ask,3580.8,16.0
25702,14047.0,ask,3581.0000000000005,15.0
25703,14048.0,bid,3585.2000000000003,2.0
25704,14048.0,bid,3585.3,4.0
25705,14049.0,bid,3582.4,4.0
25706,14049.0,bid,3582.5,4.0
25707,14050.0,ask,3589.1000000000004,7.0
25708,14050.0,ask,3589.3,13.0
25709,14050.0,ask,3589.5000000000005,24.0
25710,14051.0,ask,3583.6000000000004,30.0
25711,14051.0,ask,3583.7000000000003,18.0
25712,14052.0,ask,3579.3,2.0
25713,14053.0,ask,3586.9,5.0
25714,14054.0,bid,3600.8,1.0
25715,14054.0,bid,3600.9,4.0
25716,14054.0,bid,3601.0,4.0
25717,14055.0,ask,3602.7000000000003,24.0
25718,14056.0,bid,3594.2000000000003,1.0
25719,14056.0,bid,3594.3,8.0
